# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 

# -------------------------------------------------

# Matrix A3
# Dimension: 8 x 8
9.33e-01 4.26e-01 -5.92e-01 7.59e-01 -1.59e+00 6.42e-02 1.25e+00 -6.19e-01 
-4.76e-01 -2.17e-01 3.02e-01 -3.87e-01 8.10e-01 -3.27e-02 -6.39e-01 3.16e-01 
-4.16e-01 -1.90e-01 2.64e-01 -3.38e-01 7.08e-01 -2.86e-02 -5.59e-01 2.76e-01 
3.81e-02 1.74e-02 -2.41e-02 3.09e-02 -6.48e-02 2.62e-03 5.11e-02 -2.53e-02 
6.53e+00 2.98e+00 -4.14e+00 5.30e+00 -1.11e+01 4.49e-01 8.77e+00 -4.33e+00 
8.43e+00 3.84e+00 -5.35e+00 6.85e+00 -1.44e+01 5.80e-01 1.13e+01 -5.59e+00 
-7.67e-01 -3.50e-01 4.87e-01 -6.24e-01 1.31e+00 -5.28e-02 -1.03e+00 5.09e-01 
1.83e+00 8.34e-01 -1.16e+00 1.49e+00 -3.11e+00 1.26e-01 2.46e+00 -1.21e+00 

# -------------------------------------------------

# Matrix A4
# Dimension: 8 x 8
-4.17e-01 -1.74e-01 1.31e+00 5.94e-01 7.26e-01 3.95e-03 -3.82e+00 4.07e-01 
-8.67e-01 -3.62e-01 2.72e+00 1.23e+00 1.51e+00 8.20e-03 -7.93e+00 8.46e-01 
3.72e-01 1.55e-01 -1.17e+00 -5.30e-01 -6.47e-01 -3.52e-03 3.40e+00 -3.63e-01 
-1.24e-01 -5.19e-02 3.91e-01 1.77e-01 2.16e-01 1.18e-03 -1.14e+00 1.21e-01 
-2.77e+00 -1.15e+00 8.69e+00 3.94e+00 4.81e+00 2.62e-02 -2.53e+01 2.70e+00 
-2.99e+00 -1.25e+00 9.40e+00 4.26e+00 5.20e+00 2.83e-02 -2.74e+01 2.92e+00 
3.00e-01 1.25e-01 -9.43e-01 -4.27e-01 -5.22e-01 -2.84e-03 2.75e+00 -2.93e-01 
-7.05e-01 -2.94e-01 2.22e+00 1.00e+00 1.23e+00 6.67e-03 -6.45e+00 6.88e-01 

# -------------------------------------------------

# Matrix A5
# Dimension: 8 x 8
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
-0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 -0.00e+00 
0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
