# Simulation data for case studies in the paper "Distributed Stability Certification and Control from Local Data"
# LQR computation for a linearized helicopter model

# -------------------------------------------------

# A
# Type: matrix
# Dimension: 8 x 8
6.63e-01 -1.47e-01 9.38e-02 4.37e+00 1.14e-01 6.40e-02 2.62e+00 -6.68e-01 
5.04e+00 -1.12e+00 7.13e-01 3.32e+01 8.63e-01 4.86e-01 1.99e+01 -5.08e+00 
-3.80e-01 8.42e-02 -5.38e-02 -2.51e+00 -6.51e-02 -3.67e-02 -1.50e+00 3.83e-01 
9.15e-01 -2.03e-01 1.29e-01 6.03e+00 1.57e-01 8.83e-02 3.61e+00 -9.22e-01 

# -------------------------------------------------

# A3
# Type: matrix
# Dimension: 8 x 8
-6.36e-01 2.05e-01 -9.93e-01 -4.15e+00 8.65e-01 -6.26e-02 -1.64e+00 1.24e+00 
7.70e+00 -2.48e+00 1.20e+01 5.03e+01 -1.05e+01 7.58e-01 1.99e+01 -1.51e+01 
-1.17e+00 3.77e-01 -1.83e+00 -7.64e+00 1.59e+00 -1.15e-01 -3.02e+00 2.29e+00 
8.23e-01 -2.65e-01 1.28e+00 5.38e+00 -1.12e+00 8.10e-02 2.12e+00 -1.61e+00 
6.26e-01 -2.02e-01 9.77e-01 4.09e+00 -8.51e-01 6.16e-02 1.61e+00 -1.22e+00 
-1.28e+01 4.14e+00 -2.01e+01 -8.39e+01 1.75e+01 -1.26e+00 -3.31e+01 2.52e+01 
1.05e+00 -3.37e-01 1.63e+00 6.84e+00 -1.42e+00 1.03e-01 2.70e+00 -2.05e+00 
-2.26e+00 7.30e-01 -3.53e+00 -1.48e+01 3.08e+00 -2.23e-01 -5.84e+00 4.43e+00 

# -------------------------------------------------

# A4
# Type: matrix
# Dimension: 8 x 8
1.66e-01 -1.27e-01 8.04e-01 6.32e-01 3.14e-02 -8.49e-02 -4.16e-01 -8.75e-01 
-8.48e-01 6.51e-01 -4.12e+00 -3.24e+00 -1.61e-01 4.35e-01 2.13e+00 4.48e+00 
1.34e-01 -1.03e-01 6.52e-01 5.13e-01 2.55e-02 -6.89e-02 -3.38e-01 -7.10e-01 
-1.01e-01 7.72e-02 -4.89e-01 -3.84e-01 -1.91e-02 5.16e-02 2.53e-01 5.32e-01 
3.62e-01 -2.78e-01 1.76e+00 1.38e+00 6.87e-02 -1.85e-01 -9.09e-01 -1.91e+00 
1.60e+00 -1.23e+00 7.76e+00 6.10e+00 3.04e-01 -8.19e-01 -4.02e+00 -8.44e+00 
-1.39e-01 1.07e-01 -6.75e-01 -5.31e-01 -2.64e-02 7.13e-02 3.49e-01 7.34e-01 
3.08e-01 -2.37e-01 1.50e+00 1.18e+00 5.86e-02 -1.58e-01 -7.75e-01 -1.63e+00 

# -------------------------------------------------

# A5
# Type: matrix
# Dimension: 8 x 8
-1.88e-01 -8.11e-02 4.60e-02 7.46e-02 2.23e-01 -1.94e-02 -8.83e-02 2.42e-01 
2.60e-01 1.12e-01 -6.35e-02 -1.03e-01 -3.08e-01 2.68e-02 1.22e-01 -3.34e-01 
